key,label,alu_upper_100,alu_lower_100,alu_mean_100,has_alu_100,inv_alu_100,sine_upper_100,sine_lower_100,sine_mean_100,has_sine_100,inv_sine_100,alu_upper_250,alu_lower_250,alu_mean_250,has_alu_250,inv_alu_250,sine_upper_250,sine_lower_250,sine_mean_250,has_sine_250,inv_sine_250,alu_upper_500,alu_lower_500,alu_mean_500,has_alu_500,inv_alu_500,sine_upper_500,sine_lower_500,sine_mean_500,has_sine_500,inv_sine_500
chr11|62327540|62334482|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|62327540|62327926|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|62327753|62334482|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|160193972|160253611|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|2013149|2014366|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|2014276|2014629|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|2012736|2014629|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|56600977|56628056|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.248,0.124,1,0,0.212,0.248,0.23,1,1
chr11|65366864|65375919|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.128,0.376,0.252,1,1,0.128,0.476,0.302,1,1,0.276,0.61,0.443,1,1,0.492,0.738,0.615,1,1
chr11|65373416|65375287|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|65374161|65375541|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.184,0.0,0.092,1,0,0.0,0.0,0.0,0,0,0.396,0.0,0.198,1,0
chr20|61907831|61914203|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|78176897|78182222|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.38,0.19,1,0,0.0,0.38,0.19,1,0,0.0,0.664,0.332,1,0,0.0,0.664,0.332,1,0
chr14|78176897|78177239|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.116,0.058,1,0,0.0,0.116,0.058,1,0
chr17|33428219|33433500|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|88434678|88452946|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|9724696|9727847|-,LS,0.0,0.0,0.0,0,0,0.15,0.0,0.075,1,0,0.152,0.0,0.076,1,0,0.632,0.0,0.316,1,0,0.576,0.0,0.288,1,0,0.816,0.252,0.534,1,1
chr21|45534059|45546846|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|57892202|57905651|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|110720517|110764280|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|110734403|110782776|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.216,0.0,0.108,1,0,0.216,0.0,0.108,1,0
chr12|110777307|110781239|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.096,0.048,1,0
chr11|94412551|94429073|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|216741329|216880828|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|216741329|216850833|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr8|144811136|144812767|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.5,0.25,1,0,0.0,0.5,0.25,1,0
chr8|144811136|144811493|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chrX|68058459|68059931|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|28530257|28556763|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.264,0.132,1,0,0.0,0.246,0.123,1,0,0.0,0.506,0.253,1,0
chr8|94767247|94772221|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|60394628|60427763|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|60468683|60524740|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|60433306|60474932|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr4|178257261|178272703|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|155006910|155015985|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|79279465|79281644|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|100357535|100381034|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.132,0.066,1,0,0.0,0.132,0.066,1,0
chr14|100367265|100375816|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.116,0.0,0.058,1,0,0.116,0.0,0.058,1,0
chr17|73898100|73900800|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|73895596|73898001|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.44,0.22,1,0,0.0,0.44,0.22,1,0
chr2|168821171|168920080|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|168931491|169020390|-,LS,0.0,0.0,0.0,0,0,0.05,0.0,0.025,1,0,0.0,0.0,0.0,0,0,0.62,0.0,0.31,1,0,0.0,0.0,0.0,0,0,0.48,0.0,0.24,1,0
chr2|168997158|169018352|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.356,0.178,1,0,0.0,0.356,0.178,1,0,0.0,0.618,0.309,1,0,0.0,0.618,0.309,1,0
chr2|168994597|169020390|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr9|19334974|19336327|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.376,0.0,0.188,1,0,0.376,0.0,0.188,1,0,0.606,0.0,0.303,1,0,0.606,0.0,0.303,1,0
chr1|151236389|151237710|+,LS,0.34,0.0,0.17,1,0,0.34,0.0,0.17,1,0,0.736,0.0,0.368,1,0,0.736,0.0,0.368,1,0,0.738,0.0,0.369,1,0,0.738,0.0,0.369,1,0
chr1|151236389|151238588|+,LS,0.34,0.0,0.17,1,0,0.34,0.0,0.17,1,0,0.736,0.0,0.368,1,0,0.736,0.0,0.368,1,0,0.738,0.0,0.369,1,0,0.738,0.0,0.369,1,0
chr1|151236389|151237394|+,LS,0.34,0.0,0.17,1,0,0.34,0.0,0.17,1,0,0.736,0.0,0.368,1,0,0.736,0.0,0.368,1,0,0.738,0.0,0.369,1,0,0.738,0.0,0.369,1,0
chr1|151237869|151238588|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|84652538|84670524|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|84660475|84668583|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|84670407|84676876|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.376,0.0,0.188,1,0
chr8|69442827|69552746|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.316,0.0,0.158,1,0
chr8|69445217|69552746|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|62383977|62388143|-,LS,0.0,0.0,0.0,0,0,0.11,0.0,0.055,1,0,0.04,0.0,0.02,1,0,0.364,0.0,0.182,1,0,0.52,0.0,0.26,1,0,0.682,0.0,0.341,1,0
chr12|100599453|100601564|+,LS,0.0,0.02,0.01,1,0,0.0,0.02,0.01,1,0,0.0,0.608,0.304,1,0,0.0,0.608,0.304,1,0,0.0,0.592,0.296,1,0,0.0,0.592,0.296,1,0
chr7|151935791|152007160|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.12,0.06,1,0,0.0,0.12,0.06,1,0,0.0,0.56,0.28,1,0,0.0,0.56,0.28,1,0
chr7|151877795|151902310|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.218,0.0,0.109,1,0
chr7|151843683|151933018|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.204,0.102,1,0
chr7|151873275|151945705|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.476,0.0,0.238,1,0,0.476,0.02,0.248,1,1,0.682,0.0,0.341,1,0,0.682,0.15,0.416,1,1
chr1|231059586|231064839|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.084,0.042,1,0,0.0,0.084,0.042,1,0,0.0,0.542,0.271,1,0,0.0,0.542,0.271,1,0
chr1|231044457|231048504|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.112,0.0,0.056,1,0,0.112,0.0,0.056,1,0,0.556,0.0,0.278,1,0,0.556,0.0,0.278,1,0
chr1|231044457|231094045|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.112,0.0,0.056,1,0,0.112,0.0,0.056,1,0,0.556,0.174,0.365,1,1,0.556,0.174,0.365,1,1
chr1|231048368|231075242|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|78105133|78107340|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|78097519|78107340|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|78050451|78107340|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr18|6301901|6312055|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr18|6093353|6244587|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.31,0.155,1,0,0.0,0.31,0.155,1,0
chr18|6093353|6312055|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|112093369|112096649|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr6|121447523|121638818|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr6|121642778|121655577|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr6|121447523|121655577|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|36603396|36605420|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|118661275|118808021|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.286,0.143,1,0
chr10|118661275|118738819|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.416,0.208,1,0,0.0,0.0,0.0,0,0,0.0,0.258,0.129,1,0
chr4|6293643|6296916|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr4|6279177|6293724|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|29437968|29442801|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.316,0.158,1,0,0.0,0.316,0.158,1,0
chr16|29445582|29447363|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr18|20529580|20569281|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.278,0.139,1,0,0.206,0.278,0.242,1,1
chr8|131092147|131200429|-,LS,0.0,0.0,0.0,0,0,0.0,0.46,0.23,1,0,0.0,0.0,0.0,0,0,0.0,0.784,0.392,1,0,0.0,0.464,0.232,1,0,0.0,0.892,0.446,1,0
chr5|118437629|118539131|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.504,0.0,0.252,1,0,0.0,0.258,0.129,1,0,0.44,0.258,0.349,1,1
chr5|118437629|118542591|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.504,0.0,0.252,1,0,0.0,0.0,0.0,0,0,0.44,0.0,0.22,1,0
chr4|56277780|56283414|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.076,0.0,0.038,1,0,0.076,0.0,0.038,1,0
chr9|140346816|140347038|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|46237482|46372370|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.432,0.0,0.216,1,0,0.0,0.284,0.142,1,0,0.216,0.284,0.25,1,1
chr17|79408856|79422416|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.472,0.0,0.236,1,0,0.472,0.0,0.236,1,0,0.634,0.0,0.317,1,0,0.634,0.0,0.317,1,0
chr17|79413763|79425751|+,LS,1.0,0.0,0.5,1,0,1.0,0.0,0.5,1,0,0.812,0.0,0.406,1,0,0.812,0.0,0.406,1,0,0.406,0.0,0.203,1,0,0.406,0.0,0.203,1,0
chr5|171305014|171318608|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr5|171296732|171341409|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr4|57291538|57295171|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.01,0.005,1,0
chr4|57295105|57297714|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr22|40813344|40815388|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56525027|56536209|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56527371|56537117|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.122,0.0,0.061,1,0,0.122,0.0,0.061,1,0
chr12|56536361|56537413|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.068,0.0,0.034,1,0,0.068,0.0,0.034,1,0
chr12|56536618|56537117|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56527863|56530677|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56525260|56525588|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56525992|56536717|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56524574|56531459|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56524574|56531698|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56524823|56527657|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56524823|56537413|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56532551|56537117|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56525992|56536209|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56524574|56526381|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.036,0.018,1,0,0.0,0.036,0.018,1,0,0.0,0.518,0.259,1,0,0.0,0.518,0.259,1,0
chr12|56531809|56537413|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56525992|56527249|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56531001|56531858|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56527371|56527965|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.122,0.16,0.141,1,1,0.122,0.16,0.141,1,1
chr12|56525992|56532283|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr8|22269549|22273793|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.388,0.194,1,0,0.0,0.388,0.194,1,0,0.0,0.602,0.301,1,0,0.0,0.602,0.301,1,0
chr8|22265822|22273470|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.394,0.048,0.221,1,1,0.394,0.048,0.221,1,1
chr8|22265822|22275348|+,LS,0.0,0.38,0.19,1,0,0.0,0.38,0.19,1,0,0.0,0.752,0.376,1,0,0.0,0.752,0.376,1,0,0.394,0.608,0.501,1,1,0.394,0.608,0.501,1,1
chr8|22269549|22275348|+,LS,0.0,0.38,0.19,1,0,0.0,0.38,0.19,1,0,0.0,0.752,0.376,1,0,0.0,0.752,0.376,1,0,0.0,0.608,0.304,1,0,0.0,0.608,0.304,1,0
chr8|22273585|22275348|+,LS,0.0,0.38,0.19,1,0,0.0,0.38,0.19,1,0,0.0,0.752,0.376,1,0,0.0,0.752,0.376,1,0,0.0,0.608,0.304,1,0,0.046,0.608,0.327,1,1
chr12|95645715|95690034|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.198,0.099,1,0,0.0,0.198,0.099,1,0
chr12|95635939|95692719|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
